!x y z r th V Ex Ey Ez Er Et
709.0 79.0 3.5 713.387692632835 6.35793037677135 5453.54130976616 2984.35670012206 333.481151540395 -5299.67463524115 3002.9308515991 0.94472772583157
709.0 79.0 3.7 713.387692632835 6.35793037677135 6497.90164067815 2936.11388885219 339.429666857792 -5598.03076425383 2955.64349182455 12.1990282040517
709.0 79.0 3.9 713.387692632835 6.35793037677135 7657.52681876728 2867.76189777866 350.75504491433 -5913.66539319581 2888.96606341375 31.023995995873
709.0 79.0 4.1 713.387692632835 6.35793037677135 8853.20622718426 2843.56643325108 347.94573144059 -6254.55770343879 2864.60831194996 30.9113481943579
709.0 79.0 4.3 713.387692632835 6.35793037677135 10158.2984005564 2858.24665852159 325.136597064446 -6582.06460303246 2876.67238060429 6.6168246862591
709.0 79.0 4.5 713.387692632835 6.35793037677135 11546.6185475628 2890.76516468129 311.257236756395 -7042.36451240591 2907.4538920176 -10.7782447453792
709.0 79.5 -4.5 713.443235303272 6.39783781682882 14491.3169340237 4522.03847909083 501.347062861146 9610.97705627461 4549.74160879533 -5.67247864849155
709.0 79.5 -4.3 713.443235303272 6.39783781682882 12675.155375719 3974.68676694131 472.005424135832 8175.30569978437 4002.52915393659 26.160802733713
709.0 79.5 -4.1 713.443235303272 6.39783781682882 11166.0000755007 3745.76828508576 422.994484662908 7652.79073387338 3769.57498870012 2.96381107431068
709.0 79.5 -3.9 713.443235303272 6.39783781682882 9644.51854786352 3560.26928683666 387.195598388128 7016.80072376567 3581.2421339351 -11.9417055551871
709.0 79.5 -3.7 713.443235303272 6.39783781682882 8283.77726126024 3529.434875561 393.652071214454 6576.76065575431 3551.31920951957 -2.0895202901714
709.0 79.5 -3.5 713.443235303272 6.39783781682882 7038.02308509124 3519.85943045602 404.067139589579 6178.65264279445 3542.96396505352 9.32768988261381
709.0 79.5 -3.3 713.443235303272 6.39783781682882 5789.65661817351 3509.32486435774 416.542339930955 5780.32781527106 3533.88513633102 22.8990780011569
709.0 79.5 -3.1 713.443235303272 6.39783781682882 4673.77903025811 3532.06556939258 424.073319471961 5400.37682479281 3557.32340291729 27.8491262594486
709.0 79.5 -2.9 713.443235303272 6.39783781682882 3670.36331060124 3546.68424769364 414.803036296004 5044.92557620367 3570.81803700527 17.0075970193553
709.0 79.5 -2.7 713.443235303272 6.39783781682882 2675.04878521055 3562.89128790462 409.808821427088 4695.27074944399 3586.36762929034 10.2385118281811
709.0 79.5 -2.5 713.443235303272 6.39783781682882 1744.57100300507 3589.27833183806 418.891697334753 4351.19879884944 3613.60245586377 16.324474678442
709.0 79.5 -2.3 713.443235303272 6.39783781682882 968.754127612629 3585.0315351125 400.338985943109 4001.4929181023 3607.31475249498 -1.63946611293103
709.0 79.5 -2.1 713.443235303272 6.39783781682882 160.534121431607 3588.55337708602 389.188008364702 3655.33487647352 3609.57209149835 -13.1134406843006
709.0 79.5 -1.9 713.443235303272 6.39783781682882 -502.357048419915 3614.68064123719 408.613229332641 3301.58343264108 3637.7012184661 3.27940402643478
709.0 79.5 -1.7 713.443235303272 6.39783781682882 -1142.8110509153 3638.62269914521 416.018429571908 2946.64620296618 3662.31934028254 7.97058785205412
709.0 79.5 -1.5 713.443235303272 6.39783781682882 -1692.62304994609 3629.12828262051 431.668648410592 2604.01367904317 3654.62798006381 24.5813154950225
709.0 79.5 -1.3 713.443235303272 6.39783781682882 -2205.87674902788 3612.56671473521 449.889371106593 2280.71933759772 3640.19991674077 44.5340410013413
709.0 79.5 -1.1 713.443235303272 6.39783781682882 -2627.86979743928 3594.94139331466 434.686643445783 1963.25151848568 3620.99030193466 31.3900088001041
709.0 79.5 -0.9 713.443235303272 6.39783781682882 -2970.84000755733 3600.4501208449 422.586948848848 1653.11324833175 3625.11643552569 18.751824202212
709.0 79.5 -0.7 713.443235303272 6.39783781682882 -3273.16399507064 3581.93201110558 411.364905072518 1336.19118496718 3605.46316587287 9.66316936285902
709.0 79.5 -0.5 713.443235303272 6.39783781682882 -3486.59726121177 3560.19142294231 395.087299537159 1016.69933686761 3582.04413851225 -4.09047644950601
709.0 79.5 -0.3 713.443235303272 6.39783781682882 -3658.59340742437 3556.24997036805 384.413783492455 698.496377005863 3576.93786765503 -14.2583174732674
709.0 79.5 -0.0999999999999996 713.443235303272 6.39783781682882 -3785.00080460047 3548.67784005624 377.470380323524 350.949272407421 3568.63918227962 -20.3147046855554
709.0 79.5 0.100000000000001 713.443235303272 6.39783781682882 -3815.18859935198 3541.75081856147 377.371815496445 21.3607593891292 3561.74431818934 -19.6407677517616
709.0 79.5 0.300000000000001 713.443235303272 6.39783781682882 -3760.56869431169 3537.94221308037 381.301029487655 -279.991513334126 3558.39727016136 -15.3116260587974
709.0 79.5 0.5 713.443235303272 6.39783781682882 -3710.73851190773 3530.02676890224 389.675591208594 -570.344481051211 3551.46431176926 -6.10719079701189
709.0 79.5 0.7 713.443235303272 6.39783781682882 -3549.56212137244 3527.32637004499 383.274081629687 -890.035610296113 3548.06740129147 -12.1679232678395
709.0 79.5 0.9 713.443235303272 6.39783781682882 -3308.34308605331 3517.12694003232 380.898129154846 -1206.22586950728 3537.66673627209 -13.3925415351681
709.0 79.5 1.1 713.443235303272 6.39783781682882 -3067.12405073417 3506.92751001964 378.522176680005 -1522.41612871845 3527.2660712527 -14.6171598024969
709.0 79.5 1.3 713.443235303272 6.39783781682882 -2733.81100834537 3494.30355645786 369.756556099461 -1856.56185703423 3513.74397245901 -21.9214839947764
709.0 79.5 1.5 713.443235303272 6.39783781682882 -2322.84241679632 3475.00976946234 367.30572056221 -2194.00857188515 3494.29724464873 -22.2071217577871
709.0 79.5 1.7 713.443235303272 6.39783781682882 -1848.59696706442 3455.21317398038 370.1119073391 -2531.4131014426 3474.93663729491 -17.2124486158993
709.0 79.5 1.9 713.443235303272 6.39783781682882 -1299.97637526061 3438.44004853488 377.528986111219 -2847.81704253991 3459.09446847306 -7.97250912786423
709.0 79.5 2.1 713.443235303272 6.39783781682882 -753.044398531793 3415.63764433277 381.580198913244 -3160.38309686441 3436.88550723061 -1.40562226305028
709.0 79.5 2.3 713.443235303272 6.39783781682882 -47.7280843696954 3363.9841549593 375.312370960011 -3482.61577122287 3384.8552763009 -1.87859277696627
709.0 79.5 2.5 713.443235303272 6.39783781682882 690.229261283125 3326.89587442009 377.667684532859 -3771.87710948375 3348.26043289733 4.59485233749022
709.0 79.5 2.7 713.443235303272 6.39783781682882 1428.81161480939 3283.84098431471 380.315177372887 -4067.23860451876 3305.76869717985 12.0235248999319
709.0 79.5 2.9 713.443235303272 6.39783781682882 2285.97533445529 3231.66524765911 359.473504518536 -4408.67689370116 3251.59548707952 -2.87433166898758
709.0 79.5 3.1 713.443235303272 6.39783781682882 3208.96009926695 3167.6364629591 351.689182457099 -4734.56363856439 3187.09804750869 -3.47535489927438
709.0 79.5 3.3 713.443235303272 6.39783781682882 4192.79325840819 3106.45656966533 351.969494757116 -5040.13940131686 3126.33041054455 3.62057465343114
709.0 79.5 3.5 713.443235303272 6.39783781682882 5228.06894207605 3056.15719458143 354.110436841504 -5331.29608331181 3076.58286192046 11.3531145164747
709.0 79.5 3.7 713.443235303272 6.39783781682882 6334.99210494264 3003.05427367043 347.375570080073 -5609.54261459287 3023.06018352938 10.5775260827362
709.0 79.5 3.9 713.443235303272 6.39783781682882 7486.46732634377 2971.03132726909 344.075403671822 -5914.47352912916 2990.86892977358 10.8662754117133
709.0 79.5 4.1 713.443235303272 6.39783781682882 8695.30819143473 2947.49255160266 338.560232849437 -6291.86016144306 2966.86218728817 8.00841181907103
709.0 79.5 4.3 713.443235303272 6.39783781682882 9992.19792801889 2977.72955389041 378.043666660686 -6604.96069470912 3001.31057279927 43.8765953325379
709.0 79.5 4.5 713.443235303272 6.39783781682882 11402.5008795436 3172.70780109648 394.388267867752 -7070.90793988727 3196.89582213694 38.3926994828427
709.0 80.0 -4.5 713.499124035902 6.43773902430293 14205.4246477431 4858.92545802151 522.818153120467 9440.29544732809 4886.90663313475 -25.2781895194053
709.0 80.0 -4.3 713.499124035902 6.43773902430293 12453.4355902094 4113.19604966391 450.290909188275 8268.60142125904 4137.74757738626 -13.7343257034361
709.0 80.0 -4.1 713.499124035902 6.43773902430293 10874.5470886191 3900.875104743 435.90200453174 7468.41294909081 3925.15213443261 -4.22633618578141
709.0 80.0 -3.9 713.499124035902 6.43773902430293 9401.493949598 3647.67234650708 417.451930082065 6956.90362939757 3671.47731487372 5.8299030335014
709.0 80.0 -3.7 713.499124035902 6.43773902430293 8104.90003659076 3624.67952329135 403.627259226543 6581.07082798988 3647.07940779582 -5.32955815023278
709.0 80.0 -3.5 713.499124035902 6.43773902430293 6806.55396287488 3618.89838407964 390.518566604119 6201.2640007244 3639.86493066825 -17.7073896497383
709.0 80.0 -3.3 713.499124035902 6.43773902430293 5618.50818213688 3633.56314761632 396.50487316642 5804.98519668623 3655.10842783047 -13.4030952697192
709.0 80.0 -3.1 713.499124035902 6.43773902430293 4496.37035253934 3643.79319284083 407.730385632968 5418.22025202213 3666.5326087256 -3.39539591834192
709.0 80.0 -2.9 713.499124035902 6.43773902430293 3422.94959477281 3654.2649988486 413.01809708526 5036.76563454969 3677.53125905512 0.684837456838987
709.0 80.0 -2.7 713.499124035902 6.43773902430293 2474.74499847551 3665.35819600606 403.04404048318 4668.9600062733 3687.43617977387 -10.4701333558108
709.0 80.0 -2.5 713.499124035902 6.43773902430293 1554.47506705883 3686.29723888592 396.819026953947 4314.74423841681 3707.54521682261 -19.0036519229743
709.0 80.0 -2.3 713.499124035902 6.43773902430293 751.866598502348 3700.52133092672 391.553816067411 3987.9982561735 3721.08926202248 -25.8305164806569
709.0 80.0 -2.1 713.499124035902 6.43773902430293 -7.08637886319048 3712.04028478618 386.578937226879 3671.31224429385 3731.97777991605 -32.0655702555374
709.0 80.0 -1.9 713.499124035902 6.43773902430293 -725.377302895305 3711.54355108715 383.797668635488 3333.80930038713 3731.17233298477 -34.7736054447663
709.0 80.0 -1.7 713.499124035902 6.43773902430293 -1317.37638748826 3724.87340194739 394.217823494807 2977.25760583749 3745.58647352426 -25.9137463174279
709.0 80.0 -1.5 713.499124035902 6.43773902430293 -1909.37547208122 3738.20325280764 404.637978354126 2620.70591128786 3760.00061406376 -17.0538871900894
709.0 80.0 -1.3 713.499124035902 6.43773902430293 -2383.19303670461 3727.10288181154 405.151432699016 2274.57323158587 3749.02780915776 -15.2990583920767
709.0 80.0 -1.1 713.499124035902 6.43773902430293 -2802.65077764271 3713.82831831994 402.753796127768 1942.15871915707 3735.56811997564 -16.1931859784968
709.0 80.0 -0.9 713.499124035902 6.43773902430293 -3186.00346002752 3697.7956988761 401.907895590908 1611.70097705132 3719.54175239729 -15.2361195268788
709.0 80.0 -0.7 713.499124035902 6.43773902430293 -3471.17749408804 3674.89810293079 404.379970353327 1281.47690957108 3697.06571983607 -10.2122749818368
709.0 80.0 -0.5 713.499124035902 6.43773902430293 -3753.13036294742 3652.97603263327 406.301471087246 951.059223478953 3675.49732926092 -5.84491202485916
709.0 80.0 -0.3 713.499124035902 6.43773902430293 -3852.44999716431 3642.79456634082 405.291193400076 656.216016789204 3665.2667885771 -5.70723782193013
709.0 80.0 -0.0999999999999996 713.499124035902 6.43773902430293 -3951.7696313812 3632.61310004838 404.280915712906 361.372810099454 3655.03624789329 -5.56956361900119
709.0 80.0 0.100000000000001 713.499124035902 6.43773902430293 -4004.73571833352 3622.4146023278 406.744260676445 52.418162011492 3645.17825781333 -1.97826082622266
709.0 80.0 0.300000000000001 713.499124035902 6.43773902430293 -3993.66513686264 3621.03827383952 407.161987124341 -263.545014322239 3643.85744500416 -1.40884971283193
709.0 80.0 0.5 713.499124035902 6.43773902430293 -3908.90442699794 3617.112033226 407.309653394351 -582.723130495234 3639.97251901055 -0.821890849939423
709.0 80.0 0.7 713.499124035902 6.43773902430293 -3753.86039874738 3612.95676139042 408.467929220878 -902.349262252617 3635.97331905475 0.794984727045634
709.0 80.0 0.9 713.499124035902 6.43773902430293 -3550.8241977215 3609.81262218037 410.762759684797 -1213.31076389557 3633.10631026119 3.427876446795
709.0 80.0 1.1 713.499124035902 6.43773902430293 -3281.28803772598 3604.49189978975 412.537783174869 -1515.33730398718 3628.01816064272 5.78828501490059
709.0 80.0 1.3 713.499124035902 6.43773902430293 -2966.41916485294 3592.43462589326 412.016501001704 -1837.6466305967 3615.97846854348 6.62219332803296
709.0 80.0 1.5 713.499124035902 6.43773902430293 -2520.31293713172 3564.10169403689 428.335503844175 -2179.12382087532 3589.65393943611 26.015079875046
709.0 80.0 1.7 713.499124035902 6.43773902430293 -2064.1381537071 3540.8744031054 435.880327355971 -2517.24111806627 3567.41906506129 36.1166523950132
709.0 80.0 1.9 713.499124035902 6.43773902430293 -1480.96576132922 3525.34996597463 411.30272011961 -2844.80366224543 3549.23679395877 13.4346784234469
709.0 80.0 2.1 713.499124035902 6.43773902430293 -902.67575095273 3511.03828244619 386.474301117195 -3172.38985264415 3532.23150729041 -9.63250391216777
709.0 80.0 2.3 713.499124035902 6.43773902430293 -205.899151310237 3457.96987149222 391.073142925999 -3481.68663853595 3480.01336887013 0.887553458473025
709.0 80.0 2.5 713.499124035902 6.43773902430293 518.353087904369 3394.76325323053 402.386544550871 -3784.13741524615 3418.47381158352 19.2165615432986
709.0 80.0 2.7 713.499124035902 6.43773902430293 1255.20279344895 3335.0776214296 411.215530293189 -4089.30007961639 3360.15447707319 34.6820345392019
709.0 80.0 2.9 713.499124035902 6.43773902430293 2150.07288532413 3286.85731507948 399.200896485119 -4424.63280696042 3310.89111188774 28.1497898525528
709.0 80.0 3.1 713.499124035902 6.43773902430293 3044.94297719931 3238.63700872936 387.186262677048 -4759.96553430445 3261.62774670229 21.6175451659037
709.0 80.0 3.3 713.499124035902 6.43773902430293 4000.88352694684 3188.7658850684 379.679406431505 -5079.33554976086 3211.22940147118 19.7497486398531
709.0 80.0 3.5 713.499124035902 6.43773902430293 5073.36151152968 3143.96078559324 372.150612486239 -5358.08143117755 3165.86267577652 17.2921325193715
709.0 80.0 3.7 713.499124035902 6.43773902430293 6145.83949611252 3099.15568611808 364.621818540974 -5636.82731259424 3120.49595008187 14.8345163988897
709.0 80.0 3.9 713.499124035902 6.43773902430293 7314.32370621264 3059.2638909045 349.817895756298 -5935.26843949254 3079.19583402494 4.59674960818933
709.0 80.0 4.1 713.499124035902 6.43773902430293 8513.7742697019 3030.55365482004 338.656308900064 -6183.63042947281 3049.41516069742 -3.27536404282936
709.0 80.0 4.3 713.499124035902 6.43773902430293 9810.2552102162 3111.23989447456 347.193490397595 -6519.21401103131 3130.5498341465 -3.83883704099937
709.0 80.0 4.5 713.499124035902 6.43773902430293 11162.4457574076 3254.84226011988 367.048945914933 -6905.28926037208 3275.47294645395 -0.209780434006203
709.0 80.5 -4.5 713.555358749411 6.47763396195992 13949.1085231079 5358.67500630194 561.580520891252 9045.02926839568 5387.81996976068 -46.5454407820828
709.0 80.5 -4.3 713.555358749411 6.47763396195992 12272.4985251767 4545.4237773451 495.49156986228 8011.26763744538 4572.30471260094 -20.4652531367952
709.0 80.5 -4.1 713.555358749411 6.47763396195992 10714.5486949163 4146.60089639033 455.610242259311 7425.49679301802 4171.52870277576 -15.098632874753
709.0 80.5 -3.9 713.555358749411 6.47763396195992 9221.90290647397 3815.53591239966 435.258800285328 6959.36737429507 3840.2812924241 2.02906254766577
709.0 80.5 -3.7 713.555358749411 6.47763396195992 7902.58247845177 3779.34076213154 429.274250537579 6612.04881488218 3803.64206398272 0.166087014974987
709.0 80.5 -3.5 713.555358749411 6.47763396195992 6582.34291777691 3758.17151649158 415.769736492911 6198.99705716804 3781.08444691494 -10.8639978791345
709.0 80.5 -3.3 713.555358749411 6.47763396195992 5361.78966569659 3709.67771983658 387.085612342311 5795.14137198388 3729.6642265037 -33.894156913815
709.0 80.5 -3.1 713.555358749411 6.47763396195992 4302.47630157342 3753.18480468325 395.369734133444 5409.04338873775 3773.82813694746 -30.5711883582822
709.0 80.5 -2.9 713.555358749411 6.47763396195992 3239.17522069709 3776.28226676471 399.727596863076 5025.92356745781 3797.26977796436 -28.8468947030456
709.0 80.5 -2.7 713.555358749411 6.47763396195992 2289.13063802926 3784.49372053326 407.607995888026 4682.78233044213 3806.31783956778 -21.9431824403343
709.0 80.5 -2.5 713.555358749411 6.47763396195992 1357.60430408705 3791.65696993872 422.665242661304 4346.95414857019 3815.13404719145 -7.79018609424348
709.0 80.5 -2.3 713.555358749411 6.47763396195992 532.688908479408 3823.63144537101 441.559995796949 3995.85523122524 3849.03601486963 7.37673062521113
709.0 80.5 -2.1 713.555358749411 6.47763396195992 -233.368253166154 3841.11550434766 450.516363486357 3652.78042457127 3867.41887087737 14.3034503023394
709.0 80.5 -1.9 713.555358749411 6.47763396195992 -920.613184220923 3837.36371040797 438.82975957562 3306.24718831012 3862.37260015163 3.11471397982132
709.0 80.5 -1.7 713.555358749411 6.47763396195992 -1590.46368717862 3833.0454530221 425.616454241256 2959.12922421082 3856.59124693858 -9.52707148488512
709.0 80.5 -1.5 713.555358749411 6.47763396195992 -2133.75796078689 3839.63537955344 417.513224712084 2618.89423125346 3862.22493447849 -18.3220146452235
709.0 80.5 -1.3 713.555358749411 6.47763396195992 -2591.02498609656 3814.08229842526 412.979113288187 2299.25687578614 3836.32346760156 -19.9444002871078
709.0 80.5 -1.1 713.555358749411 6.47763396195992 -3022.73282448383 3793.38545693076 414.425759927564 1972.34292307935 3815.92195931404 -16.1720675947384
709.0 80.5 -0.9 713.555358749411 6.47763396195992 -3371.83242275649 3785.14928426818 420.644320278659 1628.12442010867 3808.43991570797 -9.06403998892899
709.0 80.5 -0.7 713.555358749411 6.47763396195992 -3665.88146635903 3771.05657185753 424.098074472796 1293.40377664046 3794.82680809492 -4.04246033324495
709.0 80.5 -0.5 713.555358749411 6.47763396195992 -3894.49372454288 3754.76214193983 424.821401763787 972.71517257524 3778.71800472909 -1.48548891495845
709.0 80.5 -0.3 713.555358749411 6.47763396195992 -4052.29688010589 3745.95922540945 431.286735482658 666.942141432725 3770.70067518973 5.93167405982616
709.0 80.5 -0.0999999999999996 713.555358749411 6.47763396195992 -4174.6095000869 3728.19449570886 432.721483522604 365.733737473828 3753.21121766205 9.3613968854074
709.0 80.5 0.100000000000001 713.555358749411 6.47763396195992 -4220.95321931977 3713.13136879419 431.587100426473 47.3589402734246 3738.11627837013 9.93360771175557
709.0 80.5 0.300000000000001 713.555358749411 6.47763396195992 -4192.29714171951 3698.77148297828 424.988319668163 -288.040141266889 3723.10362271115 4.99696936089903
709.0 80.5 0.5 713.555358749411 6.47763396195992 -4067.58734010284 3696.9673994027 428.961135150974 -598.677117266088 3721.75925104193 9.14795059708274
709.0 80.5 0.7 713.555358749411 6.47763396195992 -3935.74167976438 3695.3899873725 432.344051651178 -908.258939491602 3720.57355417796 12.6872267528979
709.0 80.5 0.9 713.555358749411 6.47763396195992 -3715.00462031852 3683.78427783287 427.69247480732 -1211.74339859386 3708.51716654938 9.37464793841366
709.0 80.5 1.1 713.555358749411 6.47763396195992 -3446.91902616076 3665.73522456098 419.612653280961 -1514.92772215748 3689.67181105208 3.38261855852735
709.0 80.5 1.3 713.555358749411 6.47763396195992 -3153.79100628999 3653.60490151798 417.106741829942 -1825.67151781286 3677.3362230681 2.26119160265191
709.0 80.5 1.5 713.555358749411 6.47763396195992 -2739.44658253461 3635.39314861924 427.426916200257 -2187.92664159511 3660.4050086637 14.5700470112845
709.0 80.5 1.7 713.555358749411 6.47763396195992 -2300.63141498826 3608.47517001543 433.116504934373 -2558.37641510861 3634.30074820428 23.2600745109905
709.0 80.5 1.9 713.555358749411 6.47763396195992 -1701.2928838931 3589.98739292581 430.459598156229 -2863.24645581501 3615.63125775924 22.7058346119553
709.0 80.5 2.1 713.555358749411 6.47763396195992 -1092.21216499472 3574.09788724874 423.414124443046 -3169.5608702859 3599.04835355446 17.4979196126818
709.0 80.5 2.3 713.555358749411 6.47763396195992 -484.839312541071 3559.23716292592 415.822441968938 -3478.12382516004 3583.42604219856 11.631220533452
709.0 80.5 2.5 713.555358749411 6.47763396195992 228.524468438631 3521.09727452937 411.376265588689 -3801.76777424303 3545.02804303031 11.5161936659945
709.0 80.5 2.7 713.555358749411 6.47763396195992 1057.70904586229 3461.28147014111 403.296380154437 -4138.11892464071 3484.68256939501 10.2360315756545
709.0 80.5 2.9 713.555358749411 6.47763396195992 1902.75963771297 3404.60710469955 395.410531660751 -4466.3684442297 3427.48037001228 8.79426514315123
709.0 80.5 3.1 713.555358749411 6.47763396195992 2826.39069773756 3355.09396609663 390.783248070095 -4781.96281471007 3377.76129613313 9.78236450098612
709.0 80.5 3.3 713.555358749411 6.47763396195992 3813.78214546965 3293.80150683748 384.943621289381 -5086.92032241164 3316.20133020761 10.8947485271212
709.0 80.5 3.5 713.555358749411 6.47763396195992 4856.25290334872 3229.13147869534 371.053560482858 -5381.82186311885 3250.37714533985 4.38913436633839
709.0 80.5 3.7 713.555358749411 6.47763396195992 5960.08170164966 3181.92642543009 365.991999437287 -5673.85728128449 3202.902428748 4.68534124636629
709.0 80.5 3.9 713.555358749411 6.47763396195992 7129.39757747851 3128.41315767972 358.085080387673 -5916.54757349852 3148.83876943204 2.86601841968736
709.0 80.5 4.1 713.555358749411 6.47763396195992 8362.27876128815 3156.80513844245 359.293528981502 -6215.09446250749 3177.18582649574 0.863700896798762
709.0 80.5 4.3 713.555358749411 6.47763396195992 9627.24958762273 3234.24940341733 365.391867838587 -6492.11312015766 3254.82367122061 -1.81379434919439
709.0 80.5 4.5 713.555358749411 6.47763396195992 10973.3494453343 3325.33790276335 372.59324141532 -6856.85570713548 3346.14308436812 -4.93457580524585
709.0 81.0 -4.5 713.611939362004 6.51752259260202 13600.3484718626 5654.82489827616 675.029130628319 8535.38028049037 5694.8994100239 28.8039419204313
709.0 81.0 -4.3 713.611939362004 6.51752259260202 11947.6510364422 4526.60420053361 557.429602770285 7945.59859693117 4560.6218120627 40.0254627836603
709.0 81.0 -4.1 713.611939362004 6.51752259260202 10432.535283727 4218.41858781527 501.942388034809 7337.07937637335 4248.12975368957 19.8780972139075
709.0 81.0 -3.9 713.611939362004 6.51752259260202 8940.06160675891 3829.52042556533 460.359162128109 6906.70710924179 3857.02497679476 22.7063065852349
709.0 81.0 -3.7 713.611939362004 6.51752259260202 7653.36396504395 3841.77905431518 444.753037175466 6502.91185285141 3867.43297482955 5.80960004898816
709.0 81.0 -3.5 713.611939362004 6.51752259260202 6386.45841944292 3839.91629278456 438.121055408307 6136.81889398885 3864.82947515995 -0.568083868414789
709.0 81.0 -3.3 713.611939362004 6.51752259260202 5225.83437032252 3830.59326895341 427.439251227013 5790.72671801112 3854.35424398367 -10.1226244501067
709.0 81.0 -3.1 713.611939362004 6.51752259260202 4090.97942900593 3834.87100404324 422.092855838546 5444.54787937649 3857.99747920553 -15.9200202677799
709.0 81.0 -2.9 713.611939362004 6.51752259260202 3013.59025396833 3850.8986925528 435.012279464914 5078.47046319091 3875.38802970292 -4.90334839307943
709.0 81.0 -2.7 713.611939362004 6.51752259260202 2031.67605870558 3876.2295007493 452.253286621161 4732.99762813609 3902.51210586156 9.35100757937983
709.0 81.0 -2.5 713.611939362004 6.51752259260202 1122.809888605 3892.47235889721 465.061278450444 4394.13090633384 3920.10378709978 20.2325445445873
709.0 81.0 -2.3 713.611939362004 6.51752259260202 267.887684747971 3896.98861737188 464.892175068763 4045.87062815236 3924.57166341849 19.5519067815832
709.0 81.0 -2.1 713.611939362004 6.51752259260202 -503.687760093986 3913.55985828713 464.34112156775 3628.66819132242 3940.97325906134 17.1234616410734
709.0 81.0 -1.9 713.611939362004 6.51752259260202 -1183.32193058029 3929.45496341961 448.82615513946 3280.70242383902 3955.00457875478 -0.0954412886814274
709.0 81.0 -1.7 713.611939362004 6.51752259260202 -1789.12004863763 3935.93244736093 446.959936250674 2937.79939586951 3961.22837090205 -2.68483937673501
709.0 81.0 -1.5 713.611939362004 6.51752259260202 -2342.52529217231 3928.460945883 452.557476396308 2607.17835349446 3954.44051670726 3.72459316030398
709.0 81.0 -1.3 713.611939362004 6.51752259260202 -2853.06359028178 3909.225402434 462.092802948463 2283.5081238263 3936.41161592104 15.3816648627264
709.0 81.0 -1.1 713.611939362004 6.51752259260202 -3252.93537946861 3877.69298466267 454.923860941371 1951.66656040844 3904.26926061942 11.8382067112112
709.0 81.0 -0.9 713.611939362004 6.51752259260202 -3618.83508925144 3866.98218289031 452.733260352046 1616.95495557497 3893.37903208529 10.8775152815205
709.0 81.0 -0.7 713.611939362004 6.51752259260202 -3905.96247152444 3856.32867226829 449.805396454741 1287.82141255309 3882.46203984205 9.17782238696255
709.0 81.0 -0.5 713.611939362004 6.51752259260202 -4163.31605949669 3841.95609395395 445.62148842456 963.635314208404 3867.70744565082 6.6523434108839
709.0 81.0 -0.3 713.611939362004 6.51752259260202 -4302.64879952613 3825.74368376218 439.990921850044 653.935900113638 3850.9607040966 2.89838929656049
709.0 81.0 -0.0999999999999996 713.611939362004 6.51752259260202 -4380.57997943417 3810.91828863971 434.76771921694 348.208270904199 3835.63825228212 -0.60826960854161
709.0 81.0 0.100000000000001 713.611939362004 6.51752259260202 -4424.48380537409 3796.68879980418 429.214072492061 39.4736060362097 3820.87034778415 -4.51087658391111
709.0 81.0 0.300000000000001 713.611939362004 6.51752259260202 -4424.90560852667 3782.0966568999 424.757152657034 -270.261203486317 3805.86661923759 -7.28268080786472
709.0 81.0 0.5 713.611939362004 6.51752259260202 -4341.04824780276 3774.40431624674 424.958551137145 -591.388245523986 3798.24685288242 -6.20944888297731
709.0 81.0 0.7 713.611939362004 6.51752259260202 -4183.86390644871 3776.2707380374 429.536824007027 -905.58717081419 3800.62087867794 -1.87261659501101
709.0 81.0 0.9 713.611939362004 6.51752259260202 -3988.99110884761 3777.4787827522 432.864920101906 -1213.79541028181 3802.19887846236 1.29684902714891
709.0 81.0 1.1 713.611939362004 6.51752259260202 -3699.08460914008 3776.77762392513 422.875532701959 -1525.04363314669 3800.36838500263 -8.54839236252165
709.0 81.0 1.3 713.611939362004 6.51752259260202 -3329.68350416635 3768.54303124704 405.892215555406 -1856.84932780089 3790.25928438404 -24.4872650503152
709.0 81.0 1.5 713.611939362004 6.51752259260202 -2951.95607916518 3757.89264685418 391.942883132961 -2184.40161229061 3778.09438357182 -37.1375516469258
709.0 81.0 1.7 713.611939362004 6.51752259260202 -2453.82861639845 3738.65193016979 403.566619727575 -2540.90242734708 3760.2973922877 -23.4049797034423
709.0 81.0 1.9 713.611939362004 6.51752259260202 -1937.44404492767 3708.90300573145 431.596784613221 -2908.98418899982 3733.92235141063 7.82074474751049
709.0 81.0 2.1 713.611939362004 6.51752259260202 -1301.36515501132 3669.38766140474 419.426442874844 -3210.84390164409 3693.2809674753 0.214328567171746
709.0 81.0 2.3 713.611939362004 6.51752259260202 -670.960129770127 3639.02914777193 405.952319804498 -3497.80241688105 3661.589246966 -9.72680787031493
709.0 81.0 2.5 713.611939362004 6.51752259260202 65.9357115525583 3603.34491742616 395.356270066474 -3819.6117223118 3624.93291051608 -16.203964923466
709.0 81.0 2.7 713.611939362004 6.51752259260202 896.823097184832 3534.26699404729 406.514077730838 -4113.49047019864 3557.56791477654 2.7225645847113
709.0 81.0 2.9 713.611939362004 6.51752259260202 1700.5279694622 3477.64511091769 414.829565871389 -4419.34798362979 3502.25583488787 17.4112953177187
709.0 81.0 3.1 713.611939362004 6.51752259260202 2638.69290794062 3434.07519351759 424.753375219825 -4757.22968826497 3460.09392416318 32.2164626007869
709.0 81.0 3.3 713.611939362004 6.51752259260202 3642.48939379975 3408.77761029029 435.028383154205 -5111.60381027491 3436.12612048439 45.2965196346303
